CODE_UIC,LIBELLE,FRET,VOYAGEURS,CODE_LIGNE,RG_TRONCON,PK,COMMUNE,DEPARTEMEN,IDRESEAU,IDGAIA,X_L93,Y_L93,X_WGS84,Y_WGS84,C_GEO,Geo Point,Geo Shape,comune,comuneLabel,cordinate,comuneLabel_capital,CODE_UIC.1,CODE_UIC_trimmed,sa_stop_id,sa_stop_name,sa_stop_desc,sa_stop_lat,sa_stop_lon,sa_zone_id,sa_stop_url,sa_location_type,sa_parent_station,sa_CODE_UIC,wiki_station_name,wiki_coordinates
87415604,Vernon-Giverny,N,O,340000,1,079+903,VERNON,EURE,7159,2979a9b2-dfbc-11e3-a2ff-01a464e0362d,588868.7365,6888996.697,1.478464032,49.09116847,"49.0911684713, 1.47846403156","49.0911684712, 1.47846403156","{""type"": ""Point"", ""coordinates"": [1.478464031558933, 49.0911684712387]}",http://www.wikidata.org/entity/Q475808,Vernon,Point(4.225277777 44.5075,VERNON,87415604,87415604,StopArea:OCE87415604,Gare de Vernon-Giverny,,49.09128574,1.47836264,,,1,,87415604,,
87415604,Vernon-Giverny,N,O,340000,1,079+903,VERNON,EURE,7159,2979a9b2-dfbc-11e3-a2ff-01a464e0362d,588868.7365,6888996.697,1.478464032,49.09116847,"49.0911684713, 1.47846403156","49.0911684712, 1.47846403156","{""type"": ""Point"", ""coordinates"": [1.478464031558933, 49.0911684712387]}",http://www.wikidata.org/entity/Q1471104,Vernon,Point(0.476111111 46.440277777,VERNON,87415604,87415604,StopArea:OCE87415604,Gare de Vernon-Giverny,,49.09128574,1.47836264,,,1,,87415604,,
87184259,ChÃ¨vremont,N,O,1000,1,448+463,CHÃˆVREMONT,TERRITOIRE-DE-BELFORT,3704,d9a4a064-6667-11e3-89ff-01f464e0362d,994446.1637,6731903.551,6.921711487,47.62169322,"47.6216932166, 6.92171148696","47.6216932166, 6.92171148696","{""type"": ""Point"", ""coordinates"": [6.921711486962713, 47.621693216574684]}",,,,,87184259,87184259,,,,,,,,,,,,
87316059,Heilly,N,O,272000,1,144+057,MÃ‰RICOURT-L'ABBÃ‰,SOMME,4428,d9786350-6667-11e3-89ff-01f464e0362d,666981.3348,6982897.551,2.540395373,49.94382817,"49.9438281653, 2.54039537288","49.9438281653, 2.54039537288","{""type"": ""Point"", ""coordinates"": [2.540395372875265, 49.94382816529647]}",,,,,87316059,87316059,StopArea:OCE87316059,Gare de Heilly,,49.94338372,2.53949005,,,1,,87316059,,
87694406,Maison-Dieu-Yonne,O,N,755000,1,237+390,SCEAUX,YONNE,5321,d976faba-6667-11e3-89ff-01f464e0362d,776883.0295,6711893.371,4.021336218,47.50292982,"47.5029298153, 4.02133621797","47.5029298153, 4.02133621797","{""type"": ""Point"", ""coordinates"": [4.021336217970121, 47.50292981525615]}",http://www.wikidata.org/entity/Q370498,Sceaux,Point(2.290555555 48.778611111,SCEAUX,87694406,87694406,,,,,,,,,,,,
87694406,Maison-Dieu-Yonne,O,N,755000,1,237+390,SCEAUX,YONNE,5321,d976faba-6667-11e3-89ff-01f464e0362d,776883.0295,6711893.371,4.021336218,47.50292982,"47.5029298153, 4.02133621797","47.5029298153, 4.02133621797","{""type"": ""Point"", ""coordinates"": [4.021336217970121, 47.50292981525615]}",http://www.wikidata.org/entity/Q1424244,Sceaux,Point(4.036111111 47.509166666,SCEAUX,87694406,87694406,,,,,,,,,,,,
87141788,Pompey,O,O,90000,1,344+777,POMPEY,MEURTHE-ET-MOSELLE,6051,e1846100-19bf-11e5-a6ff-01fc64e0362d,930028.6564,6857128.616,6.130837771,48.77320688,"48.7732068849, 6.13083777136","48.7732068848, 6.13083777136","{""type"": ""Point"", ""coordinates"": [6.130837771364102, 48.773206884848896]}",http://www.wikidata.org/entity/Q212966,Pompey,Point(6.1275 48.768055555,POMPEY,87141788,87141788,StopArea:OCE87141788,Gare de Pompey,,48.77324474,6.13066687,,,1,,87141788,http://www.wikidata.org/entity/Q2412350,Point(6.130722 48.773038
87171645,Sept-Saulx,N,O,81000,1,201+656,SEPT-SAULX,MARNE,6821,d9bf2898-6667-11e3-89ff-01f464e0362d,791705.234,6895325.155,4.256996396,49.15113149,"49.1511314863, 4.25699639619","49.1511314862, 4.25699639619","{""type"": ""Point"", ""coordinates"": [4.25699639619381, 49.15113148624385]}",http://www.wikidata.org/entity/Q1219955,Sept-Saulx,Point(4.253333333 49.149166666,SEPT-SAULX,87171645,87171645,StopArea:OCE87171645,Gare de Sept-Saulx,,49.15148312,4.25647952,,,1,,87171645,http://www.wikidata.org/entity/Q3097719,Point(4.256946 49.151172
87313080,St-Roch-Somme,O,O,311000,1,132+608,AMIENS,SOMME,6660,290734d4-dfbc-11e3-a2ff-01a464e0362d,648488.4329,6977403.372,2.283688027,49.89323836,"49.8932383628, 2.28368802661","49.8932383628, 2.28368802661","{""type"": ""Point"", ""coordinates"": [2.283688026612018, 49.8932383627563]}",http://www.wikidata.org/entity/Q41604,Amiens,Point(2.297777777 49.891944444,AMIENS,87313080,87313080,StopArea:OCE87313080,Gare de St-Roch-Somme,,49.89342418,2.28371921,,,1,,87313080,,
87595736,Les Eyzies,N,O,631000,1,540+638,LES EYZIES-DE-TAYAC-SIREUIL,DORDOGNE,5072,c03210d0-f312-11e3-90ff-015864e0362d,542903.1184,6428862.207,1.008250411,44.9411323,"44.9411322961, 1.00825041089","44.941132296, 1.00825041089","{""type"": ""Point"", ""coordinates"": [1.008250410889941, 44.94113229603148]}",http://www.wikidata.org/entity/Q426834,Les Eyzies-de-Tayac-Sireuil,Point(1.016944444 44.935555555,LES EYZIES-DE-TAYAC-SIREUIL,87595736,87595736,StopArea:OCE87595736,Gare de Les Eyzies,,44.94126759,1.00827473,,,1,,87595736,,
87595751,Le Buisson,N,O,629000,1,644+203,LE BUISSON-DE-CADOUIN,DORDOGNE,4914,2926d8f0-dfbc-11e3-a2ff-01a464e0362d,534263.4225,6418824.226,0.902142866,44.84877181,"44.8487718109, 0.902142866489","44.8487718109, 0.902142866489","{""type"": ""Point"", ""coordinates"": [0.90214286648852, 44.84877181091325]}",http://www.wikidata.org/entity/Q634086,Le Buisson-de-Cadouin,Point(0.909722222 44.845277777,LE BUISSON-DE-CADOUIN,87595751,87595751,StopArea:OCE87595751,Gare de Le Buisson,,44.84722534,0.90818331,,,1,,87595751,,
87594200,Uzerche,N,O,590000,2,459+780,UZERCHE,CORREZE,7068,d985add6-6667-11e3-89ff-01f464e0362d,588252.4314,6483425.659,1.570538988,45.44116292,"45.4411629186, 1.57053898783","45.4411629186, 1.57053898783","{""type"": ""Point"", ""coordinates"": [1.570538987833828, 45.44116291862033]}",http://www.wikidata.org/entity/Q201906,Uzerche,Point(1.563333333 45.424722222,UZERCHE,87594200,87594200,StopArea:OCE87594200,Gare de Uzerche,,45.44062082,1.57022797,,,1,,87594200,,
87671404,Labarthe-Avezac,O,N,667000,1,124+919,AVEZAC-PRAT-LAHITTE,HAUTES-PYRENEES,9128,c03cca7e-f312-11e3-90ff-015864e0362d,485020.9417,6223926.392,0.361662205,43.08230065,"43.0823006507, 0.361662204714","43.0823006507, 0.361662204714","{""type"": ""Point"", ""coordinates"": [0.36166220471423, 43.082300650709875]}",http://www.wikidata.org/entity/Q772446,Avezac-Prat-Lahitte,Point(0.337222222 43.065833333,AVEZAC-PRAT-LAHITTE,87671404,87671404,,,,,,,,,,,,
87185355,Jussey,O,N,51000,1,000+000,JUSSEY,HAUTE-SAONE,4541,293d0974-dfbc-11e3-a2ff-01a464e0362d,916932.0401,6752513.587,5.900474133,47.83715518,"47.8371551778, 5.90047413273","47.8371551778, 5.90047413273","{""type"": ""Point"", ""coordinates"": [5.90047413273381, 47.83715517779235]}",http://www.wikidata.org/entity/Q904404,Jussey,Point(5.900555555 47.825555555,JUSSEY,87185355,87185355,,,,,,,,,,,,
87641001,MontluÃ§on-Ville,O,O,695000,1,327+617,MONTLUCON,ALLIER,8205,d9d4a2c8-6667-11e3-89ff-01f464e0362d,668940.3534,6582052.25,2.596196459,46.33767238,"46.3376723781, 2.596196459","46.3376723781, 2.596196459","{""type"": ""Point"", ""coordinates"": [2.596196458997837, 46.33767237805016]}",,,,,87641001,87641001,StopArea:OCE87641001,Gare de Montluçon-Ville,,46.33787458,2.59641208,,,1,,87641001,http://www.wikidata.org/entity/Q744236,Point(2.596053 46.337763
87592428,Peyrilhac-St-Jouvent,N,O,606000,1,455+518,PEYRILHAC,HAUTE-VIENNE,5987,d969d968-6667-11e3-89ff-01f464e0362d,558285.6977,6541648.032,1.170073032,45.95976612,"45.9597661227, 1.1700730317","45.9597661227, 1.1700730317","{""type"": ""Point"", ""coordinates"": [1.170073031698383, 45.959766122702874]}",http://www.wikidata.org/entity/Q190775,Peyrilhac,Point(1.135833333 45.949722222,PEYRILHAC,87592428,87592428,StopArea:OCE87592428,Gare de Peyrilhac-St-Jouvent,,45.95974403,1.17018997,,,1,,87592428,,
87286161,Steenwerck,N,O,295000,1,027+515,BAILLEUL,NORD,6891,294d4b84-dfbc-11e3-a2ff-01a464e0362d,684897.7446,7068501.158,2.786560806,50.71306553,"50.7130655344, 2.78656080597","50.7130655344, 2.78656080597","{""type"": ""Point"", ""coordinates"": [2.786560805974611, 50.713065534414355]}",http://www.wikidata.org/entity/Q45712,Bailleul,Point(1.849722222 50.029166666,BAILLEUL,87286161,87286161,StopArea:OCE87286161,Gare de Steenwerck,,50.71290512,2.78710475,,,1,,87286161,,
87286161,Steenwerck,N,O,295000,1,027+515,BAILLEUL,NORD,6891,294d4b84-dfbc-11e3-a2ff-01a464e0362d,684897.7446,7068501.158,2.786560806,50.71306553,"50.7130655344, 2.78656080597","50.7130655344, 2.78656080597","{""type"": ""Point"", ""coordinates"": [2.786560805974611, 50.713065534414355]}",http://www.wikidata.org/entity/Q332310,Bailleul,Point(2.733888888 50.7375,BAILLEUL,87286161,87286161,StopArea:OCE87286161,Gare de Steenwerck,,50.71290512,2.78710475,,,1,,87286161,,
87286161,Steenwerck,N,O,295000,1,027+515,BAILLEUL,NORD,6891,294d4b84-dfbc-11e3-a2ff-01a464e0362d,684897.7446,7068501.158,2.786560806,50.71306553,"50.7130655344, 2.78656080597","50.7130655344, 2.78656080597","{""type"": ""Point"", ""coordinates"": [2.786560805974611, 50.713065534414355]}",http://www.wikidata.org/entity/Q1095125,Bailleul,Point(-0.019722222 48.808333333,BAILLEUL,87286161,87286161,StopArea:OCE87286161,Gare de Steenwerck,,50.71290512,2.78710475,,,1,,87286161,,
87313197,MontiÃ¨res,O,N,305000,1,004+504,AMIENS,SOMME,5619,d9711bb8-6667-11e3-89ff-01f464e0362d,647131.9999,6979237.553,2.264589213,49.90960245,"49.9096024453, 2.26458921329","49.9096024453, 2.26458921329","{""type"": ""Point"", ""coordinates"": [2.264589213285632, 49.909602445291746]}",http://www.wikidata.org/entity/Q41604,Amiens,Point(2.297777777 49.891944444,AMIENS,87313197,87313197,,,,,,,,,,,,
87618116,Pins-Justaret,N,O,672000,1,017+420,PINS-JUSTARET,HAUTE-GARONNE,6004,e0239df8-19bf-11e5-82ff-01fc64e0362d,570483.7859,6265734.643,1.399731479,43.47889144,"43.4788914373, 1.39973147852","43.4788914372, 1.39973147852","{""type"": ""Point"", ""coordinates"": [1.399731478520374, 43.47889143724637]}",http://www.wikidata.org/entity/Q1153151,Pins-Justaret,Point(1.383333333 43.479722222,PINS-JUSTARET,87618116,87618116,StopArea:OCE87618116,Gare de Pins Justaret,,43.48077194,1.39958944,,,1,,87618116,,
87686667,Paris-Bercy,N,O,830000,1,000+838,PARIS,PARIS,81435,29b412d4-dfbc-11e3-a2ff-01a464e0362d,654862.806,6860176.545,2.385020825,48.84005674,"48.8400567424, 2.38502082463","48.8400567424, 2.38502082463","{""type"": ""Point"", ""coordinates"": [2.385020824629118, 48.840056742364176]}",http://www.wikidata.org/entity/Q90,Paris,Point(2.351388888 48.856944444,PARIS,87686667,87686667,StopArea:OCE87686667,Gare de Paris-Bercy,,48.83921134,2.38279865,,,1,,87686667,,
87723452,Cessieu,N,O,905000,1,050+621,CESSIEU,ISERE,3538,2935242e-dfbc-11e3-a2ff-01a464e0362d,885364.0205,6498506.121,5.376503014,45.56094618,"45.5609461777, 5.37650301373","45.5609461777, 5.37650301373","{""type"": ""Point"", ""coordinates"": [5.376503013725851, 45.560946177667006]}",http://www.wikidata.org/entity/Q1002973,Cessieu,Point(5.376666666 45.566666666,CESSIEU,87723452,87723452,StopArea:OCE87723452,Gare de Cessieu,,45.56124047,5.37563877,,,1,,87723452,,
87142299,Rimaucourt,O,N,26000,1,017+926,RIMAUCOURT,HAUTE-MARNE,6254,2999cea0-dfbc-11e3-a2ff-01a464e0362d,873090.7089,6798503.789,5.332839367,48.26385833,"48.263858328, 5.33283936712","48.2638583279, 5.33283936712","{""type"": ""Point"", ""coordinates"": [5.332839367117721, 48.26385832793898]}",http://www.wikidata.org/entity/Q751931,Rimaucourt,Point(5.332222222 48.251944444,RIMAUCOURT,87142299,87142299,,,,,,,,,,,,
87582882,Lamothe-Landerron,N,O,640000,1,066+822,LAMOTHE-LANDERRON,GIRONDE,4838,e02ae848-19bf-11e5-82ff-01fc64e0362d,465396.1572,6389239.334,0.045140578,44.56272133,"44.5627213345, 0.0451405781374","44.5627213345, 0.0451405781374","{""type"": ""Point"", ""coordinates"": [0.045140578137401, 44.56272133447307]}",http://www.wikidata.org/entity/Q668688,Lamothe-Landerron,Point(0.060833333 44.558333333,LAMOTHE-LANDERRON,87582882,87582882,StopArea:OCE87582882,Gare de Lamothe-Landerron,,44.56291106,0.04523115,,,1,,87582882,http://www.wikidata.org/entity/Q2531356,Point(0.045103 44.562861
87734004,Clermont-Ferrand,O,O,790000,1,419+258,CLERMONT-FERRAND,PUY-DE-DOME,3744,d991e4b2-6667-11e3-89ff-01f464e0362d,707799.9093,6519881.041,3.100379197,45.77849905,"45.77849905, 3.10037919709","45.77849905, 3.10037919709","{""type"": ""Point"", ""coordinates"": [3.100379197092954, 45.7784990499506]}",http://www.wikidata.org/entity/Q42168,Clermont-Ferrand,Point(3.086944444 45.779722222,CLERMONT-FERRAND,87734004,87734004,StopArea:OCE87734004,Gare de Clermont-Ferrand,,45.77856939,3.10051901,,,1,,87734004,http://www.wikidata.org/entity/Q2167884,Point(3.100833 45.778611
87641415,Commentry,O,O,707000,1,340+847,COMMENTRY,ALLIER,3784,e135c8ae-19bf-11e5-a6ff-01fc64e0362d,680580.1331,6577680.052,2.747704418,46.29873768,"46.2987376753, 2.74770441824","46.2987376753, 2.74770441824","{""type"": ""Point"", ""coordinates"": [2.747704418236565, 46.2987376752883]}",http://www.wikidata.org/entity/Q510013,Commentry,Point(2.741666666 46.288888888,COMMENTRY,87641415,87641415,StopArea:OCE87641415,Gare de Commentry,,46.29519642,2.74001059,,,1,,87641415,http://www.wikidata.org/entity/Q926219,Point(2.739929 46.295265
87141374,St-ClÃ©ment-Laronxe,N,O,67000,1,395+821,SAINT-CLÃ‰MENT,MEURTHE-ET-MOSELLE,6410,c0e2f31c-f312-11e3-90ff-015864e0362d,966310.2331,6831759.951,6.60824317,48.53130569,"48.5313056909, 6.60824317021","48.5313056909, 6.60824317021","{""type"": ""Point"", ""coordinates"": [6.60824317021274, 48.53130569088776]}",,,,,87141374,87141374,StopArea:OCE87141374,Gare de St-Clément-Laronxe,,48.53115578,6.60859673,,,1,,87141374,,
87393447,OrgÃ©rus-BÃ©houst,N,O,395000,1,053+060,ORGERUS,YVELINES,5866,e0030cf0-19bf-11e5-82ff-01fc64e0362d,604777.2172,6859289.083,1.702910515,48.82662235,"48.8266223547, 1.70291051477","48.8266223547, 1.70291051477","{""type"": ""Point"", ""coordinates"": [1.702910514772139, 48.82662235465017]}",http://www.wikidata.org/entity/Q960891,Orgerus,Point(1.700555555 48.839166666,ORGERUS,87393447,87393447,,,,,,,,,,,,
87393553,Nonancourt,N,O,395000,1,096+366,NONANCOURT,EURE,5821,2997c140-dfbc-11e3-a2ff-01a464e0362d,567207.3788,6854354.26,1.192839793,48.77560727,"48.7756072686, 1.1928397932","48.7756072685, 1.1928397932","{""type"": ""Point"", ""coordinates"": [1.192839793195549, 48.775607268548875]}",http://www.wikidata.org/entity/Q324105,Nonancourt,Point(1.193055555 48.776388888,NONANCOURT,87393553,87393553,StopArea:OCE87393553,Gare de Nonancourt,,48.77575107,1.19279866,,,1,,87393553,,
87287235,Bouvines,N,O,268000,1,258+000,CYSOING,NORD,3355,2938e0cc-dfbc-11e3-a2ff-01a464e0362d,714349.2349,7053069.512,3.202238271,50.57459818,"50.5745981826, 3.20223827096","50.5745981826, 3.20223827096","{""type"": ""Point"", ""coordinates"": [3.202238270963352, 50.57459818258466]}",http://www.wikidata.org/entity/Q428594,Cysoing,Point(3.215 50.568333333,CYSOING,87287235,87287235,,,,,,,,,,,,
87696880,Ã‰tais-GS,O,N,753000,1,244+165,Ã‰TAIS-LA-SAUVIN,YONNE,4090,e53ee868-6667-11e3-a7ff-01f464e0362d,725937.7432,6710979.13,3.344528457,47.49866666,"47.4986666594, 3.34452845669","47.4986666594, 3.34452845669","{""type"": ""Point"", ""coordinates"": [3.344528456693852, 47.498666659384654]}",,,,,87696880,87696880,,,,,,,,,,,,
87584508,St-Denis-de-Pile,N,O,570000,3,539+433,SAINT-DENIS-DE-PILE,GIRONDE,6421,d97985f6-6667-11e3-89ff-01f464e0362d,447975.6492,6436136.202,-0.197951644,44.97850876,"44.9785087638, -0.197951644416","44.9785087638, -0.197951644416","{""type"": ""Point"", ""coordinates"": [-0.19795164441633, 44.97850876381491]}",http://www.wikidata.org/entity/Q720555,Saint-Denis-de-Pile,Point(-0.206111111 44.991666666,SAINT-DENIS-DE-PILE,87584508,87584508,StopArea:OCE87584508,Gare de St-Denis-de-Pile,,44.97857868,-0.19802581,,,1,,87584508,,
87313379,Namps-Quevauvillers,N,O,321000,1,019+187,NAMPS-MAISNIL,SOMME,5730,28f76038-dfbc-11e3-a2ff-01a464e0362d,635551.9448,6968063.064,2.105280732,49.80814622,"49.8081462217, 2.10528073193","49.8081462216, 2.10528073193","{""type"": ""Point"", ""coordinates"": [2.105280731925283, 49.80814622164427]}",http://www.wikidata.org/entity/Q430656,Namps-Maisnil,Point(2.106944444 49.802777777,NAMPS-MAISNIL,87313379,87313379,StopArea:OCE87313379,Gare de Namps-Quevauvillers,,49.8083114,2.10540612,,,1,,87313379,http://www.wikidata.org/entity/Q920278,Point(2.105278 49.808333
87491134,Clion-sur-Seugne,N,O,500000,2,528+314,CLION,CHARENTE-MARITIME,3753,e00c8044-19bf-11e5-82ff-01fc64e0362d,426480.8643,6492628.705,-0.502132202,45.47851429,"45.4785142938, -0.502132202456","45.4785142938, -0.502132202456","{""type"": ""Point"", ""coordinates"": [-0.502132202455629, 45.47851429381736]}",http://www.wikidata.org/entity/Q665737,Clion,Point(-0.501111111 45.479444444,CLION,87491134,87491134,,,,,,,,,,,,
87491134,Clion-sur-Seugne,N,O,500000,2,528+314,CLION,CHARENTE-MARITIME,3753,e00c8044-19bf-11e5-82ff-01fc64e0362d,426480.8643,6492628.705,-0.502132202,45.47851429,"45.4785142938, -0.502132202456","45.4785142938, -0.502132202456","{""type"": ""Point"", ""coordinates"": [-0.502132202455629, 45.47851429381736]}",http://www.wikidata.org/entity/Q1071838,Clion,Point(1.232777777 46.941388888,CLION,87491134,87491134,,,,,,,,,,,,
87765206,Sorgues-ChÃ¢teauneuf-du-Pape,O,O,927000,1,000+000,SORGUES,VAUCLUSE,6873,d99ebb72-6667-11e3-89ff-01f464e0362d,850420.6622,6324713.958,4.875776889,44.00534677,"44.005346766, 4.87577688852","44.005346766, 4.87577688852","{""type"": ""Point"", ""coordinates"": [4.875776888519146, 44.00534676596406]}",http://www.wikidata.org/entity/Q538880,Sorgues,Point(4.8725 44.008333333,SORGUES,87765206,87765206,StopArea:OCE87765206,Gare de Sorgues-Chât.du-Pape,,44.00541714,4.87561026,,,1,,87765206,,
87592667,Aixe-sur-Vienne,N,O,610000,2,412+862,AIXE-SUR-VIENNE,HAUTE-VIENNE,2833,d9af736c-6667-11e3-89ff-01f464e0362d,555968.729,6523566.229,1.145647625,45.79649853,"45.7964985298, 1.1456476252","45.7964985297, 1.1456476252","{""type"": ""Point"", ""coordinates"": [1.145647625204981, 45.796498529742394]}",http://www.wikidata.org/entity/Q274245,Aixe-sur-Vienne,Point(1.136111111 45.796388888,AIXE-SUR-VIENNE,87592667,87592667,StopArea:OCE87592667,Gare de Aixe-sur-Vienne,,45.79658202,1.14574032,,,1,,87592667,,
87317057,Rang-du-Fliers-Verton,O,O,311000,1,215+026,RANG-DU-FLIERS,PAS-DE-CALAIS,6204,29573ebe-dfbc-11e3-a2ff-01a464e0362d,603805.9753,7036155.859,1.648450046,50.41555525,"50.4155552499, 1.648450046","50.4155552499, 1.648450046","{""type"": ""Point"", ""coordinates"": [1.648450045995413, 50.415555249934876]}",http://www.wikidata.org/entity/Q877726,Rang-du-Fliers,Point(1.639722222 50.4175,RANG-DU-FLIERS,87317057,87317057,StopArea:OCE87317057,Gare de Rang du Fl. Verton Ber.,,50.41581001,1.64807751,,,1,,87317057,,
87726711,Le Chambon-Feugerolles,N,O,798000,1,126+589,CHAMBON-FEUGEROLLES-LE,LOIRE,4923,d99d3344-6667-11e3-89ff-01f464e0362d,803438.8823,6478116.959,4.322061131,45.39467108,"45.3946710836, 4.32206113125","45.3946710836, 4.32206113125","{""type"": ""Point"", ""coordinates"": [4.322061131250869, 45.39467108362951]}",,,,,87726711,87726711,StopArea:OCE87726711,Gare de Le Chambon-Feugerolles,,45.39477268,4.32236637,,,1,,87726711,,
87118190,Nogent-sur-Seine,O,O,1000,1,110+349,NOGENT-SUR-SEINE,AUBE,5808,291527ac-dfbc-11e3-a2ff-01a464e0362d,736492.0223,6822091.414,3.493949146,48.49804815,"48.4980481462, 3.49394914608","48.4980481462, 3.49394914608","{""type"": ""Point"", ""coordinates"": [3.493949146077136, 48.49804814620706]}",http://www.wikidata.org/entity/Q476895,Nogent-sur-Seine,Point(3.5025 48.493611111,NOGENT-SUR-SEINE,87118190,87118190,StopArea:OCE87118190,Gare de Nogent-sur-Seine,,48.49783702,3.4937079,,,1,,87118190,http://www.wikidata.org/entity/Q2424780,Point(3.493825 48.497987
87611152,MontrÃ©jeau-Gourdan-Polignan,O,O,668000,1,103+938,GOURDAN-POLIGNAN,HAUTE-GARONNE,5646,c022fe9e-f312-11e3-90ff-015864e0362d,502647.2799,6222767.241,0.578276497,43.07695918,"43.0769591757, 0.578276497409","43.0769591756, 0.578276497409","{""type"": ""Point"", ""coordinates"": [0.578276497409195, 43.07695917563734]}",http://www.wikidata.org/entity/Q686452,Gourdan-Polignan,Point(0.577222222 43.077777777,GOURDAN-POLIGNAN,87611152,87611152,StopArea:OCE87611152,Gare de Montréjeau-Gourdan-Pol.,,43.07805685,0.5735362,,,1,,87611152,,
87761262,Loriol,N,O,830000,1,637+324,LORIOL-SUR-DRÃ”ME,DROME,5233,e009acec-19bf-11e5-82ff-01fc64e0362d,843789.2862,6407798.643,4.81694813,44.7544344,"44.7544343987, 4.81694813005","44.7544343987, 4.81694813005","{""type"": ""Point"", ""coordinates"": [4.816948130049001, 44.75443439872274]}",,,,,87761262,87761262,StopArea:OCE87761262,Gare de Loriol,,44.754494,4.81723675,,,1,,87761262,,
87381129,Clichy-Levallois,N,O,973000,1,003+203,LEVALLOIS-PERRET,HAUTS-DE-SEINE,3752,c0e17f3c-f312-11e3-90ff-015864e0362d,648472.7669,6866607.489,2.297183138,48.8974094,"48.8974094038, 2.29718313768","48.8974094038, 2.29718313768","{""type"": ""Point"", ""coordinates"": [2.297183137676988, 48.8974094038068]}",http://www.wikidata.org/entity/Q166640,Levallois-Perret,Point(2.287777777 48.893333333,LEVALLOIS-PERRET,87381129,87381129,,,,,,,,,,,,
87141085,Champigneulles,O,O,78000,1,347+179,CHAMPIGNEULLES,MEURTHE-ET-MOSELLE,3597,29e1bd88-dfbc-11e3-a2ff-01a464e0362d,933169.9621,6852666.02,6.171109339,48.73197497,"48.7319749668, 6.1711093385","48.7319749668, 6.1711093385","{""type"": ""Point"", ""coordinates"": [6.171109338496571, 48.73197496678888]}",http://www.wikidata.org/entity/Q229339,Champigneulles,Point(6.164444444 48.733611111,CHAMPIGNEULLES,87141085,87141085,StopArea:OCE87141085,Gare de Champigneulles,,48.73509086,6.16904734,,,1,,87141085,http://www.wikidata.org/entity/Q2779510,Point(6.169036 48.735257
87491209,St-Mariens-St-Yzan,O,O,580000,1,068+949,SAINT-YZAN-DE-SOUDIAC,GIRONDE,6569,dffad5fa-19bf-11e5-82ff-01fc64e0362d,433447.9898,6454881.39,-0.39228638,45.14168459,"45.1416845939, -0.392286379973","45.1416845939, -0.392286379973","{""type"": ""Point"", ""coordinates"": [-0.392286379973217, 45.14168459392867]}",http://www.wikidata.org/entity/Q1004685,Saint-Yzan-de-Soudiac,Point(-0.410555555 45.140277777,SAINT-YZAN-DE-SOUDIAC,87491209,87491209,StopArea:OCE87491209,Gare de St-Mariens-St-Yzan,,45.13908069,-0.39168501,,,1,,87491209,,
87723528,Miribel,O,O,890000,1,016+616,MIRIBEL,AIN,5530,e1374f6a-19bf-11e5-a6ff-01fc64e0362d,851681.0617,6526563.14,4.95375609,45.82181669,"45.82181669, 4.95375608976","45.8218166899, 4.95375608976","{""type"": ""Point"", ""coordinates"": [4.953756089762523, 45.821816689941606]}",http://www.wikidata.org/entity/Q363100,Miribel,Point(4.953055555 45.824444444,MIRIBEL,87723528,87723528,StopArea:OCE87723528,Gare de Miribel,,45.82206484,4.95391259,,,1,,87723528,http://www.wikidata.org/entity/Q3097047,Point(4.953875 45.82213
87723528,Miribel,O,O,890000,1,016+616,MIRIBEL,AIN,5530,e1374f6a-19bf-11e5-a6ff-01fc64e0362d,851681.0617,6526563.14,4.95375609,45.82181669,"45.82181669, 4.95375608976","45.8218166899, 4.95375608976","{""type"": ""Point"", ""coordinates"": [4.953756089762523, 45.821816689941606]}",http://www.wikidata.org/entity/Q427728,Miribel,Point(5.110833333 45.199166666,MIRIBEL,87723528,87723528,StopArea:OCE87723528,Gare de Miribel,,45.82206484,4.95391259,,,1,,87723528,http://www.wikidata.org/entity/Q3097047,Point(4.953875 45.82213
87141549,Xeuilley,O,O,40000,1,017+657,XEUILLEY,MEURTHE-ET-MOSELLE,8487,c0de616e-f312-11e3-90ff-015864e0362d,928797.4318,6834434.191,6.101969332,48.56967428,"48.5696742804, 6.10196933206","48.5696742804, 6.10196933206","{""type"": ""Point"", ""coordinates"": [6.101969332063629, 48.56967428041454]}",http://www.wikidata.org/entity/Q670459,Xeuilley,Point(6.098611111 48.566388888,XEUILLEY,87141549,87141549,,,,,,,,,,,,
87473207,Guingamp,O,O,420000,1,504+745,GUINGAMP,COTES-D'ARMOR,4389,e1a084b4-19bf-11e5-a6ff-01fc64e0362d,247097.9593,6845991.784,-3.143272302,48.55551058,"48.555510575, -3.14327230185","48.555510575, -3.14327230185","{""type"": ""Point"", ""coordinates"": [-3.143272301851314, 48.5555105749712]}",http://www.wikidata.org/entity/Q193808,Guingamp,Point(-3.151111111 48.5625,GUINGAMP,87473207,87473207,StopArea:OCE87473207,Gare de Guingamp,,48.55553565,-3.14271633,,,1,,87473207,http://www.wikidata.org/entity/Q586244,Point(-3.143333 48.555556
